,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",14202522,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
2,Wow.,"Post Malone",12721360,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
3,"Going Bad (feat. Drake)","Meek Mill",9576466,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
4,"SICKO MODE","Travis Scott",9005380,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
5,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",8917200,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
6,"thank u, next","Ariana Grande",8590215,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
7,"Without Me",Halsey,8442905,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
8,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",7930686,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
9,"Mo Bamba","Sheck Wes",7305500,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
10,"Leave Me Alone","Flipp Dinero",6455797,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
11,"Look Back at It","A Boogie Wit da Hoodie",6306240,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
12,"a lot","21 Savage",5842884,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
13,"High Hopes","Panic! At The Disco",5716237,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
14,"Wake Up in the Sky","Gucci Mane",5590754,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
15,"Lucid Dreams","Juice WRLD",5155712,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
16,SAD!,XXXTENTACION,5044666,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
17,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",5041228,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
18,"Better Now","Post Malone",4932963,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
19,Happier,Marshmello,4914581,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,monster,"21 Savage",4798501,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU
21,Money,"Cardi B",4752055,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
22,Better,Khalid,4729224,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
23,"whoa (mind in awe)",XXXTENTACION,4716430,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
24,"Saturday Nights",Khalid,4527052,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
25,"Eastside (with Halsey & Khalid)","benny blanco",4446253,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
26,imagine,"Ariana Grande",4440126,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F
27,"Crushed Up",Future,4429656,https://open.spotify.com/track/7AYuSG1LoaaFVKjOxsB6Vh
28,"when the party's over","Billie Eilish",4329344,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
29,Moonlight,XXXTENTACION,4262055,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
30,"Armed And Dangerous","Juice WRLD",4220990,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
31,Nonstop,Drake,4142882,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
32,"MIA (feat. Drake)","Bad Bunny",3987983,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
33,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",3884287,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
34,"Taste (feat. Offset)",Tyga,3858878,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
35,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,3815732,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
36,"Sweet but Psycho","Ava Max",3786822,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
37,BAD!,XXXTENTACION,3744781,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ
38,lovely,"Billie Eilish",3646489,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
39,"rockstar (feat. 21 Savage)","Post Malone",3554389,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
40,"Nuketown (feat. Juice WRLD)","Ski Mask The Slump God",3507279,https://open.spotify.com/track/74lnM5V6ecvoTPV0fvptx9
41,"Jocelyn Flores",XXXTENTACION,3457638,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
42,"I Like It","Cardi B",3447506,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
43,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",3440372,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
44,YOSEMITE,"Travis Scott",3415045,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
45,"Calling My Spirit","Kodak Black",3406868,https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5
46,"Roses (with Juice WRLD feat. Brendon Urie)","benny blanco",3385341,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47
47,"Yes Indeed","Lil Baby",3352630,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
48,idontwannabeyouanymore,"Billie Eilish",3315264,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
49,"Psycho (feat. Ty Dolla $ign)","Post Malone",3239582,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
50,KIKA,6ix9ine,3236933,https://open.spotify.com/track/6Gy7rXB6Ku5vIWC7WGWsl3
51,"Space Cadet (feat. Gunna)","Metro Boomin",3221198,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
52,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",3142107,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
53,"Fine China",Future,3141626,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
54,"God's Plan",Drake,3135723,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
55,"I Fall Apart","Post Malone",3114044,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
56,Shallow,"Lady Gaga",3015496,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
57,Topanga,"Trippie Redd",2959034,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO
58,"all my friends","21 Savage",2949781,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l
59,FEFE,6ix9ine,2949257,https://open.spotify.com/track/4QIyEq7TcTdAcxjI2AFlAK
60,"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby",2934002,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ
61,"Solo de Mi","Bad Bunny",2928733,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
