,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Homicide,Logic,13489911,https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes
2,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",11100517,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
3,"bad guy","Billie Eilish",9700320,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"If I Can't Have You","Shawn Mendes",9366781,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
5,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",8288423,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
6,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7740415,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
7,"Talk (feat. Disclosure)",Khalid,6858167,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
8,"Truth Hurts",Lizzo,6747228,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
9,"Old Town Road","Lil Nas X",6743803,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
10,"MIDDLE CHILD","J. Cole",6708844,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
11,"Sanguine Paradise","Lil Uzi Vert",6468541,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
12,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",5939256,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
13,Wow.,"Post Malone",5673871,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
14,"7 rings","Ariana Grande",5318604,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
15,"Going Bad (feat. Drake)","Meek Mill",5186354,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
16,Sucker,"Jonas Brothers",5170585,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
17,"Murder On My Mind","YNW Melly",5106310,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
18,Suge,DaBaby,4938002,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
19,"Pop Out (feat. Lil Tjay)","Polo G",4895448,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
20,"Pure Water (with Migos)",Mustard,4758731,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
21,Paradise,Bazzi,4569285,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
22,"Envy Me",Calboy,4508028,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
23,"bury a friend","Billie Eilish",4488461,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
24,Robbery,"Juice WRLD",4472602,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
25,"when the party's over","Billie Eilish",4441982,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
26,"Boy With Luv (feat. Halsey)",BTS,4357758,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
27,SOS,Avicii,4299150,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
28,"wish you were gay","Billie Eilish",4043732,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
29,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",4004301,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
30,Better,Khalid,3987253,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
31,"Mixed Personalities (feat. Kanye West)","YNW Melly",3947545,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
32,"Without Me",Halsey,3868704,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
33,"break up with your girlfriend, i'm bored","Ariana Grande",3796996,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
34,"a lot","21 Savage",3778188,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
35,lovely,"Billie Eilish",3684347,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
36,"Faucet Failure","Ski Mask The Slump God",3661345,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
37,"SICKO MODE","Travis Scott",3600797,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
38,"Eastside (with Halsey & Khalid)","benny blanco",3514333,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
39,Happier,Marshmello,3482776,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
40,"Lucid Dreams","Juice WRLD",3462087,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
41,"That's a Rack","Lil Uzi Vert",3395336,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO
42,I,"Lil Skies",3365507,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
43,"Look Back at It","A Boogie Wit da Hoodie",3354027,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
44,"thank u, next","Ariana Grande",3289220,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
45,"Outta My Head (with John Mayer)",Khalid,3173114,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
46,"Here With Me",Marshmello,3154493,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
47,"Better Now","Post Malone",3062765,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
48,"Clout (feat. Cardi B)",Offset,3044443,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
