,Position,Track Name,Artist,Streams,Week,Month,Year
0,1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,13376854,1,January,2019
1,2,Wow.,Post Malone,13236038,1,January,2019
2,3,Going Bad (feat. Drake),Meek Mill,9244190,1,January,2019
3,4,SICKO MODE,Travis Scott,9236076,1,January,2019
4,5,"thank u, next",Ariana Grande,9173689,1,January,2019
5,6,Drip Too Hard (Lil Baby & Gunna),Lil Baby,8373427,1,January,2019
6,7,ZEZE (feat. Travis Scott & Offset),Kodak Black,8100798,1,January,2019
7,8,Without Me,Halsey,7925081,1,January,2019
8,9,Mo Bamba,Sheck Wes,7577622,1,January,2019
9,10,Leave Me Alone,Flipp Dinero,6211187,1,January,2019
10,11,Lucid Dreams,Juice WRLD,5581465,1,January,2019
11,12,a lot,21 Savage,5561290,1,January,2019
12,13,Wake Up in the Sky,Gucci Mane,5478377,1,January,2019
13,14,Look Back at It,A Boogie Wit da Hoodie,5434149,1,January,2019
14,15,SAD!,XXXTENTACION,4982709,1,January,2019
15,16,monster,21 Savage,4931234,1,January,2019
16,17,imagine,Ariana Grande,4864118,1,January,2019
17,18,Happier,Marshmello,4858890,1,January,2019
18,19,Better Now,Post Malone,4779674,1,January,2019
19,20,Money,Cardi B,4765903,1,January,2019
20,21,whoa (mind in awe),XXXTENTACION,4713227,1,January,2019
21,22,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,4702309,1,January,2019
22,23,High Hopes,Panic! At The Disco,4426321,1,January,2019
23,24,Better,Khalid,4408730,1,January,2019
24,25,Moonlight,XXXTENTACION,4264952,1,January,2019
25,26,Saturday Nights,Khalid,4216493,1,January,2019
26,27,Nonstop,Drake,4190624,1,January,2019
27,28,Eastside (with Halsey & Khalid),benny blanco,4187034,1,January,2019
28,29,MIA (feat. Drake),Bad Bunny,4186577,1,January,2019
29,30,Armed And Dangerous,Juice WRLD,4118274,1,January,2019
30,31,when the party's over,Billie Eilish,4036893,1,January,2019
31,32,BAD!,XXXTENTACION,3949295,1,January,2019
32,33,I Like It,Cardi B,3821251,1,January,2019
33,34,Taste (feat. Offset),Tyga,3763211,1,January,2019
34,35,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,3654435,1,January,2019
35,36,rockstar (feat. 21 Savage),Post Malone,3626742,1,January,2019
36,37,all my friends,21 Savage,3532035,1,January,2019
37,38,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,3476741,1,January,2019
38,39,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,3474094,1,January,2019
39,40,God's Plan,Drake,3451680,1,January,2019
40,41,KIKA,6ix9ine,3433755,1,January,2019
41,42,Jocelyn Flores,XXXTENTACION,3359113,1,January,2019
42,43,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,3330607,1,January,2019
43,44,Yes Indeed,Lil Baby,3309492,1,January,2019
44,45,Psycho (feat. Ty Dolla $ign),Post Malone,3285058,1,January,2019
45,46,YOSEMITE,Travis Scott,3277649,1,January,2019
46,47,FEFE,6ix9ine,3253813,1,January,2019
47,48,lovely,Billie Eilish,3242891,1,January,2019
48,49,Sweet but Psycho,Ava Max,3179798,1,January,2019
49,50,I Fall Apart,Post Malone,3089010,1,January,2019
50,51,Fine China,Future,3028633,1,January,2019
51,52,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,2944142,1,January,2019
52,53,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,2917754,1,January,2019
53,54,idontwannabeyouanymore,Billie Eilish,2915107,1,January,2019
54,55,Solo de Mi,Bad Bunny,2893867,1,January,2019
55,56,Topanga,Trippie Redd,2880595,1,January,2019
56,57,Space Cadet (feat. Gunna),Metro Boomin,2854781,1,January,2019
57,58,Calling My Spirit,Kodak Black,2848432,1,January,2019
58,59,In My Feelings,Drake,2838593,1,January,2019
59,60,Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,2805639,1,January,2019
60,61,Splashin,Rich The Kid,2795581,1,January,2019
61,62,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2792329,1,January,2019
62,63,Fuck Love (feat. Trippie Redd),XXXTENTACION,2766487,1,January,2019
63,64,Youngblood,5 Seconds of Summer,2683170,1,January,2019
64,65,Beautiful (feat. Camila Cabello),Bazzi,2650947,1,January,2019
65,66,Look Alive (feat. Drake),BlocBoy JB,2648232,1,January,2019
66,67,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2629502,1,January,2019
67,68,All Girls Are The Same,Juice WRLD,2629494,1,January,2019
68,69,No Stylist (feat. Drake),French Montana,2625237,1,January,2019
69,70,10 Freaky Girls (with 21 Savage),Metro Boomin,2546724,1,January,2019
70,71,Shallow,Lady Gaga,2507981,1,January,2019
71,72,changes,XXXTENTACION,2497676,1,January,2019
72,73,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,2481905,1,January,2019
73,74,Girls Like You (feat. Cardi B),Maroon 5,2474842,1,January,2019
74,75,Noticed,Lil Mosey,2463977,1,January,2019
75,76,Nice For What,Drake,2399211,1,January,2019
76,77,breathin,Ariana Grande,2385001,1,January,2019
77,78,Best Part (feat. Daniel Caesar),H.E.R.,2356639,1,January,2019
78,79,Lean Wit Me,Juice WRLD,2347078,1,January,2019
79,80,Falling Down - Bonus Track,Lil Peep,2335124,1,January,2019
80,81,Ric Flair Drip (& Metro Boomin),Offset,2330389,1,January,2019
81,82,can't leave without it,21 Savage,2320215,1,January,2019
82,83,no tears left to cry,Ariana Grande,2309497,1,January,2019
83,84,Pure Cocaine,Lil Baby,2289127,1,January,2019
84,85,Project Dreams,Marshmello,2228074,1,January,2019
85,86,XO Tour Llif3,Lil Uzi Vert,2222400,1,January,2019
86,87,Bad Liar,Imagine Dragons,2204627,1,January,2019
87,88,Love Lies (with Normani),Khalid,2203733,1,January,2019
88,89,1400 / 999 Freestyle,Trippie Redd,2196744,1,January,2019
89,90,Congratulations,Post Malone,2194654,1,January,2019
90,91,I Love It (& Lil Pump),Kanye West,2189347,1,January,2019
91,92,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2180695,1,January,2019
92,93,Bohemian Rhapsody - Remastered 2011,Queen,2149468,1,January,2019
93,94,God is a woman,Ariana Grande,2130295,1,January,2019
94,95,TIC TOC,6ix9ine,2127366,1,January,2019
95,96,MoshPit (feat. Juice WRLD),Kodak Black,2120008,1,January,2019
96,97,Everybody Dies In Their Nightmares,XXXTENTACION,2096437,1,January,2019
97,98,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,2088954,1,January,2019
98,99,Speechless,Dan + Shay,2074579,1,January,2019
99,100,STARGAZING,Travis Scott,2063668,1,January,2019
100,101,Natural,Imagine Dragons,2040440,1,January,2019
101,102,Lucky You (feat. Joyner Lucas),Eminem,2030829,1,January,2019
102,103,Ruin My Life,Zara Larsson,2030430,1,January,2019
103,104,Be Alright,Dean Lewis,2015963,1,January,2019
104,105,I Like Me Better,Lauv,2013500,1,January,2019
105,106,Hide (feat. Seezyn),Juice WRLD,1996577,1,January,2019
106,107,Plug Walk,Rich The Kid,1993704,1,January,2019
107,108,Young Dumb & Broke,Khalid,1983989,1,January,2019
108,109,MAMA,6ix9ine,1981569,1,January,2019
109,110,The Middle,Zedd,1981272,1,January,2019
110,111,Mine,Bazzi,1979124,1,January,2019
111,112,ocean eyes,Billie Eilish,1972725,1,January,2019
112,113,Candy Paint,Post Malone,1961684,1,January,2019
113,114,bellyache,Billie Eilish,1930231,1,January,2019
114,115,All The Stars (with SZA),Kendrick Lamar,1925302,1,January,2019
115,116,goosebumps,Travis Scott,1879851,1,January,2019
116,117,Trip,Ella Mai,1866392,1,January,2019
117,118,Beautiful Crazy,Luke Combs,1856409,1,January,2019
118,119,Tequila,Dan + Shay,1853142,1,January,2019
119,120,1.5,21 Savage,1848760,1,January,2019
120,121,HUMBLE.,Kendrick Lamar,1837826,1,January,2019
121,122,Uproar,Lil Wayne,1828820,1,January,2019
122,123,Te Boté - Remix,Nio Garcia,1816934,1,January,2019
123,124,Faucet Failure,Ski Mask The Slump God,1812639,1,January,2019
124,125,This Feeling,The Chainsmokers,1807170,1,January,2019
125,126,New Patek,Lil Uzi Vert,1803030,1,January,2019
126,127,Lust,Lil Skies,1802361,1,January,2019
127,128,asmr,21 Savage,1798753,1,January,2019
128,129,WORKIN ME,Quavo,1768306,1,January,2019
129,130,Don't Come Out The House (with 21 Savage),Metro Boomin,1758336,1,January,2019
130,131,Murder On My Mind,YNW Melly,1755206,1,January,2019
131,132,ball w/o you,21 Savage,1755039,1,January,2019
132,133,Look At Me!,XXXTENTACION,1753001,1,January,2019
133,134,NI BIEN NI MAL,Bad Bunny,1748233,1,January,2019
134,135,Hope,XXXTENTACION,1714422,1,January,2019
135,136,Walk It Talk It,Migos,1694430,1,January,2019
136,137,Envy Me,Calboy,1691701,1,January,2019
137,138,Location,Khalid,1687688,1,January,2019
138,139,Havana (feat. Young Thug),Camila Cabello,1684655,1,January,2019
139,140,Trampoline,SHAED,1681571,1,January,2019
140,141,Nowadays (feat. Landon Cube),Lil Skies,1678844,1,January,2019
141,142,REEL IT IN,Aminé,1674866,1,January,2019
142,143,Wasted (feat. Lil Uzi Vert),Juice WRLD,1656530,1,January,2019
143,144,Walk,Comethazine,1649436,1,January,2019
144,145,200 Mph,Bad Bunny,1646715,1,January,2019
145,146,Thunder,Imagine Dragons,1641803,1,January,2019
146,147,WAKA,6ix9ine,1640078,1,January,2019
147,148,Roll in Peace (feat. XXXTENTACION),Kodak Black,1640049,1,January,2019
148,149,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1637123,1,January,2019
149,150,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1636493,1,January,2019
150,151,OTW,Khalid,1622046,1,January,2019
151,152,Black & White,Juice WRLD,1609090,1,January,2019
152,153,Don't Stop Me Now - Remastered 2011,Queen,1600134,1,January,2019
153,154,Taking A Walk,Trippie Redd,1580884,1,January,2019
154,155,Legends,Juice WRLD,1579135,1,January,2019
155,156,BUTTERFLY EFFECT,Travis Scott,1577558,1,January,2019
156,157,the remedy for a broken heart (why am I so in love),XXXTENTACION,1576519,1,January,2019
157,158,Call Out My Name,The Weeknd,1564846,1,January,2019
158,159,Kamikaze,Lil Mosey,1562720,1,January,2019
159,160,I'm a Mess,Bebe Rexha,1557476,1,January,2019
160,161,Believer,Imagine Dragons,1550556,1,January,2019
161,162,Let You Down,NF,1549328,1,January,2019
162,163,Bank Account,21 Savage,1537827,1,January,2019
163,164,SLOW DANCING IN THE DARK,Joji,1537365,1,January,2019
164,165,Body (feat. brando),Loud Luxury,1532884,1,January,2019
165,166,Bodak Yellow,Cardi B,1531345,1,January,2019
166,167,Closer,The Chainsmokers,1530072,1,January,2019
167,168,break da law,21 Savage,1523780,1,January,2019
168,169,Foot Fungus,Ski Mask The Slump God,1516482,1,January,2019
169,170,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1503960,1,January,2019
170,171,gun smoke,21 Savage,1498516,1,January,2019
171,172,JAPAN,Famous Dex,1496472,1,January,2019
172,173,out for the night,21 Savage,1495588,1,January,2019
173,174,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,1483359,1,January,2019
174,175,you should see me in a crown,Billie Eilish,1479963,1,January,2019
175,176,Say You Won't Let Go,James Arthur,1474025,1,January,2019
176,177,Red Roses (feat. Landon Cube),Lil Skies,1466314,1,January,2019
177,178,FeRRis WhEEL (feat. Trippie Redd),Tory Lanez,1461662,1,January,2019
178,179,Hurts Like Hell (feat. Offset),Madison Beer,1459214,1,January,2019
179,180,Heaven,Kane Brown,1457557,1,January,2019
180,181,Ball For Me (feat. Nicki Minaj),Post Malone,1456007,1,January,2019
181,182,Happy Now,Kygo,1455613,1,January,2019
182,183,Scared of the Dark (feat. XXXTENTACION),Lil Wayne,1448626,1,January,2019
183,184,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1446426,1,January,2019
184,185,Close Friends (Lil Baby & Gunna),Lil Baby,1441860,1,January,2019
185,186,New Rules,Dua Lipa,1440880,1,January,2019
186,187,Stir Fry,Migos,1437132,1,January,2019
187,188,In My Head,Peter Manos,1434856,1,January,2019
188,189,come out and play,Billie Eilish,1432660,1,January,2019
189,190,Calma - Remix,Pedro Capó,1429201,1,January,2019
190,191,Jackie Chan,Tiësto,1420144,1,January,2019
191,192,No Brainer,DJ Khaled,1415464,1,January,2019
192,193,Shoota (feat. Lil Uzi Vert),Playboi Carti,1407729,1,January,2019
193,194,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,1403774,1,January,2019
194,195,Bounce Out With That,YBN Nahmir,1403208,1,January,2019
195,196,my boy,Billie Eilish,1397105,1,January,2019
196,197,PICK IT UP (feat. A$AP Rocky),Famous Dex,1394405,1,January,2019
197,198,Silence,Marshmello,1394168,1,January,2019
198,199,Uptown Vibes (feat. Fabolous & Anuel AA),Meek Mill,1383953,1,January,2019
199,200,a&t,21 Savage,1383658,1,January,2019
0,1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,14202522,2,January,2019
1,2,Wow.,Post Malone,12721360,2,January,2019
2,3,Going Bad (feat. Drake),Meek Mill,9576466,2,January,2019
3,4,SICKO MODE,Travis Scott,9005380,2,January,2019
4,5,Drip Too Hard (Lil Baby & Gunna),Lil Baby,8917200,2,January,2019
5,6,"thank u, next",Ariana Grande,8590215,2,January,2019
6,7,Without Me,Halsey,8442905,2,January,2019
7,8,ZEZE (feat. Travis Scott & Offset),Kodak Black,7930686,2,January,2019
8,9,Mo Bamba,Sheck Wes,7305500,2,January,2019
9,10,Leave Me Alone,Flipp Dinero,6455797,2,January,2019
10,11,Look Back at It,A Boogie Wit da Hoodie,6306240,2,January,2019
11,12,a lot,21 Savage,5842884,2,January,2019
12,13,High Hopes,Panic! At The Disco,5716237,2,January,2019
13,14,Wake Up in the Sky,Gucci Mane,5590754,2,January,2019
14,15,Lucid Dreams,Juice WRLD,5155712,2,January,2019
15,16,SAD!,XXXTENTACION,5044666,2,January,2019
16,17,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,5041228,2,January,2019
17,18,Better Now,Post Malone,4932963,2,January,2019
18,19,Happier,Marshmello,4914581,2,January,2019
19,20,monster,21 Savage,4798501,2,January,2019
20,21,Money,Cardi B,4752055,2,January,2019
21,22,Better,Khalid,4729224,2,January,2019
22,23,whoa (mind in awe),XXXTENTACION,4716430,2,January,2019
23,24,Saturday Nights,Khalid,4527052,2,January,2019
24,25,Eastside (with Halsey & Khalid),benny blanco,4446253,2,January,2019
25,26,imagine,Ariana Grande,4440126,2,January,2019
26,27,Crushed Up,Future,4429656,2,January,2019
27,28,when the party's over,Billie Eilish,4329344,2,January,2019
28,29,Moonlight,XXXTENTACION,4262055,2,January,2019
29,30,Armed And Dangerous,Juice WRLD,4220990,2,January,2019
30,31,Nonstop,Drake,4142882,2,January,2019
31,32,MIA (feat. Drake),Bad Bunny,3987983,2,January,2019
32,33,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,3884287,2,January,2019
33,34,Taste (feat. Offset),Tyga,3858878,2,January,2019
34,35,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,3815732,2,January,2019
35,36,Sweet but Psycho,Ava Max,3786822,2,January,2019
36,37,BAD!,XXXTENTACION,3744781,2,January,2019
37,38,lovely,Billie Eilish,3646489,2,January,2019
38,39,rockstar (feat. 21 Savage),Post Malone,3554389,2,January,2019
39,40,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,3507279,2,January,2019
40,41,Jocelyn Flores,XXXTENTACION,3457638,2,January,2019
41,42,I Like It,Cardi B,3447506,2,January,2019
42,43,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,3440372,2,January,2019
43,44,YOSEMITE,Travis Scott,3415045,2,January,2019
44,45,Calling My Spirit,Kodak Black,3406868,2,January,2019
45,46,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,3385341,2,January,2019
46,47,Yes Indeed,Lil Baby,3352630,2,January,2019
47,48,idontwannabeyouanymore,Billie Eilish,3315264,2,January,2019
48,49,Psycho (feat. Ty Dolla $ign),Post Malone,3239582,2,January,2019
49,50,KIKA,6ix9ine,3236933,2,January,2019
50,51,Space Cadet (feat. Gunna),Metro Boomin,3221198,2,January,2019
51,52,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,3142107,2,January,2019
52,53,Fine China,Future,3141626,2,January,2019
53,54,God's Plan,Drake,3135723,2,January,2019
54,55,I Fall Apart,Post Malone,3114044,2,January,2019
55,56,Shallow,Lady Gaga,3015496,2,January,2019
56,57,Topanga,Trippie Redd,2959034,2,January,2019
57,58,all my friends,21 Savage,2949781,2,January,2019
58,59,FEFE,6ix9ine,2949257,2,January,2019
59,60,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,2934002,2,January,2019
60,61,Solo de Mi,Bad Bunny,2928733,2,January,2019
61,62,Splashin,Rich The Kid,2906188,2,January,2019
62,63,Beautiful (feat. Camila Cabello),Bazzi,2863536,2,January,2019
63,64,Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,2842659,2,January,2019
64,65,Fuck Love (feat. Trippie Redd),XXXTENTACION,2827702,2,January,2019
65,66,Look Alive (feat. Drake),BlocBoy JB,2787661,2,January,2019
66,67,No Stylist (feat. Drake),French Montana,2768517,2,January,2019
67,68,Youngblood,5 Seconds of Summer,2733648,2,January,2019
68,69,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2654281,2,January,2019
69,70,Noticed,Lil Mosey,2620128,2,January,2019
70,71,Best Part (feat. Daniel Caesar),H.E.R.,2618640,2,January,2019
71,72,10 Freaky Girls (with 21 Savage),Metro Boomin,2613208,2,January,2019
72,73,In My Feelings,Drake,2603069,2,January,2019
73,74,Pure Cocaine,Lil Baby,2573959,2,January,2019
74,75,All Girls Are The Same,Juice WRLD,2525771,2,January,2019
75,76,changes,XXXTENTACION,2521843,2,January,2019
76,77,Ric Flair Drip (& Metro Boomin),Offset,2470825,2,January,2019
77,78,Butterfly Doors,Lil Pump,2440844,2,January,2019
78,79,breathin,Ariana Grande,2419092,2,January,2019
79,80,Falling Down - Bonus Track,Lil Peep,2417717,2,January,2019
80,81,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,2401653,2,January,2019
81,82,Project Dreams,Marshmello,2396493,2,January,2019
82,83,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2356383,2,January,2019
83,84,Love Lies (with Normani),Khalid,2334817,2,January,2019
84,85,Speechless,Dan + Shay,2327256,2,January,2019
85,86,Be Alright,Dean Lewis,2318347,2,January,2019
86,87,no tears left to cry,Ariana Grande,2315906,2,January,2019
87,88,Girls Like You (feat. Cardi B),Maroon 5,2305507,2,January,2019
88,89,Congratulations,Post Malone,2305416,2,January,2019
89,90,1400 / 999 Freestyle,Trippie Redd,2301527,2,January,2019
90,91,XO Tour Llif3,Lil Uzi Vert,2299985,2,January,2019
91,92,Bad Liar,Imagine Dragons,2250650,2,January,2019
92,93,Bohemian Rhapsody - Remastered 2011,Queen,2242211,2,January,2019
93,94,I Like Me Better,Lauv,2238626,2,January,2019
94,95,Trampoline,SHAED,2235159,2,January,2019
95,96,can't leave without it,21 Savage,2235106,2,January,2019
96,97,Faucet Failure,Ski Mask The Slump God,2230176,2,January,2019
97,98,Lean Wit Me,Juice WRLD,2215712,2,January,2019
98,99,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,2206789,2,January,2019
99,100,ocean eyes,Billie Eilish,2203731,2,January,2019
100,101,Nice For What,Drake,2200088,2,January,2019
101,102,Ruin My Life,Zara Larsson,2170763,2,January,2019
102,103,Natural,Imagine Dragons,2162340,2,January,2019
103,104,Hide (feat. Seezyn),Juice WRLD,2160962,2,January,2019
104,105,Lucky You (feat. Joyner Lucas),Eminem,2160806,2,January,2019
105,106,Everybody Dies In Their Nightmares,XXXTENTACION,2147400,2,January,2019
106,107,I Love It (& Lil Pump),Kanye West,2140337,2,January,2019
107,108,bellyache,Billie Eilish,2140132,2,January,2019
108,109,Beautiful Crazy,Luke Combs,2113020,2,January,2019
109,110,Plug Walk,Rich The Kid,2108905,2,January,2019
110,111,STARGAZING,Travis Scott,2095590,2,January,2019
111,112,Trip,Ella Mai,2073777,2,January,2019
112,113,God is a woman,Ariana Grande,2060440,2,January,2019
113,114,This Feeling,The Chainsmokers,2054377,2,January,2019
114,115,Mine,Bazzi,2049084,2,January,2019
115,116,MoshPit (feat. Juice WRLD),Kodak Black,2048747,2,January,2019
116,117,Tequila,Dan + Shay,2029255,2,January,2019
117,118,Candy Paint,Post Malone,2016067,2,January,2019
118,119,Young Dumb & Broke,Khalid,2008760,2,January,2019
119,120,goosebumps,Travis Scott,1977469,2,January,2019
120,121,Murder On My Mind,YNW Melly,1959411,2,January,2019
121,122,Envy Me,Calboy,1931937,2,January,2019
122,123,Calma - Remix,Pedro Capó,1929709,2,January,2019
123,124,HUMBLE.,Kendrick Lamar,1922825,2,January,2019
124,125,Lust,Lil Skies,1902189,2,January,2019
125,126,The Middle,Zedd,1896270,2,January,2019
126,127,All The Stars (with SZA),Kendrick Lamar,1891215,2,January,2019
127,128,Undecided,Chris Brown,1884454,2,January,2019
128,129,Uproar,Lil Wayne,1882475,2,January,2019
129,130,Walk,Comethazine,1873316,2,January,2019
130,131,MAMA,6ix9ine,1858810,2,January,2019
131,132,New Patek,Lil Uzi Vert,1853104,2,January,2019
132,133,Location,Khalid,1819893,2,January,2019
133,134,WORKIN ME,Quavo,1781684,2,January,2019
134,135,REEL IT IN,Aminé,1776378,2,January,2019
135,136,Te Boté - Remix,Nio Garcia,1775932,2,January,2019
136,137,Thunder,Imagine Dragons,1768267,2,January,2019
137,138,Nowadays (feat. Landon Cube),Lil Skies,1763105,2,January,2019
138,139,Look At Me!,XXXTENTACION,1759587,2,January,2019
139,140,OTW,Khalid,1754944,2,January,2019
140,141,Don't Come Out The House (with 21 Savage),Metro Boomin,1745706,2,January,2019
141,142,Legends,Juice WRLD,1734591,2,January,2019
142,143,SLOW DANCING IN THE DARK,Joji,1727496,2,January,2019
143,144,Hope,XXXTENTACION,1715890,2,January,2019
144,145,Roll in Peace (feat. XXXTENTACION),Kodak Black,1710212,2,January,2019
145,146,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1690394,2,January,2019
146,147,Thotiana,Blueface,1688634,2,January,2019
147,148,1.5,21 Savage,1684605,2,January,2019
148,149,I'm a Mess,Bebe Rexha,1681293,2,January,2019
149,150,Kamikaze,Lil Mosey,1678080,2,January,2019
150,151,Taking A Walk,Trippie Redd,1677214,2,January,2019
151,152,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1668858,2,January,2019
152,153,Call Out My Name,The Weeknd,1666364,2,January,2019
153,154,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1666199,2,January,2019
154,155,Believer,Imagine Dragons,1662874,2,January,2019
155,156,Walk It Talk It,Migos,1643695,2,January,2019
156,157,BUTTERFLY EFFECT,Travis Scott,1639189,2,January,2019
157,158,Let You Down,NF,1638345,2,January,2019
158,159,NI BIEN NI MAL,Bad Bunny,1633106,2,January,2019
159,160,Say You Won't Let Go,James Arthur,1625833,2,January,2019
160,161,you should see me in a crown,Billie Eilish,1623530,2,January,2019
161,162,Foot Fungus,Ski Mask The Slump God,1608232,2,January,2019
162,163,the remedy for a broken heart (why am I so in love),XXXTENTACION,1606494,2,January,2019
163,164,TIC TOC,6ix9ine,1604105,2,January,2019
164,165,Bank Account,21 Savage,1600459,2,January,2019
165,166,asmr,21 Savage,1598966,2,January,2019
166,167,ball w/o you,21 Savage,1581642,2,January,2019
167,168,FeRRis WhEEL (feat. Trippie Redd),Tory Lanez,1575097,2,January,2019
168,169,WAKA,6ix9ine,1572374,2,January,2019
169,170,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1571271,2,January,2019
170,171,Wasted (feat. Lil Uzi Vert),Juice WRLD,1569897,2,January,2019
171,172,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,1569060,2,January,2019
172,173,JAPAN,Famous Dex,1567562,2,January,2019
173,174,my boy,Billie Eilish,1560756,2,January,2019
174,175,Don't Stop Me Now - Remastered 2011,Queen,1555862,2,January,2019
175,176,Black & White,Juice WRLD,1552373,2,January,2019
176,177,Body (feat. brando),Loud Luxury,1544668,2,January,2019
177,178,come out and play,Billie Eilish,1541741,2,January,2019
178,179,Heaven,Kane Brown,1539028,2,January,2019
179,180,Shoota (feat. Lil Uzi Vert),Playboi Carti,1538097,2,January,2019
180,181,Red Roses (feat. Landon Cube),Lil Skies,1527298,2,January,2019
181,182,Scared of the Dark (feat. XXXTENTACION),Lil Wayne,1525812,2,January,2019
182,183,Havana (feat. Young Thug),Camila Cabello,1525458,2,January,2019
183,184,Bodak Yellow,Cardi B,1503394,2,January,2019
184,185,Bounce Out With That,YBN Nahmir,1499157,2,January,2019
185,186,Close Friends (Lil Baby & Gunna),Lil Baby,1497582,2,January,2019
186,187,Silence,Marshmello,1490395,2,January,2019
187,188,1950,King Princess,1485606,2,January,2019
188,189,Ball For Me (feat. Nicki Minaj),Post Malone,1481771,2,January,2019
189,190,No Role Modelz,J. Cole,1477132,2,January,2019
190,191,Drunk Me,Mitchell Tenpenny,1462815,2,January,2019
191,192,Hope,The Chainsmokers,1461934,2,January,2019
192,193,Hurts Like Hell (feat. Offset),Madison Beer,1460519,2,January,2019
193,194,1-800-273-8255,Logic,1456942,2,January,2019
194,195,Happy Now,Kygo,1453843,2,January,2019
195,196,PICK IT UP (feat. A$AP Rocky),Famous Dex,1451933,2,January,2019
196,197,Closer,The Chainsmokers,1446507,2,January,2019
197,198,She Got the Best of Me,Luke Combs,1434882,2,January,2019
198,199,"Fire On Fire - From ""Watership Down""",Sam Smith,1433563,2,January,2019
199,200,In My Head,Peter Manos,1432363,2,January,2019
0,1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,14731867,3,January,2019
1,2,Wow.,Post Malone,12219706,3,January,2019
2,3,Going Bad (feat. Drake),Meek Mill,9585656,3,January,2019
3,4,Drip Too Hard (Lil Baby & Gunna),Lil Baby,9127844,3,January,2019
4,5,Without Me,Halsey,8836191,3,January,2019
5,6,SICKO MODE,Travis Scott,8555892,3,January,2019
6,7,Lost in the Fire,Gesaffelstein,7736059,3,January,2019
7,8,"thank u, next",Ariana Grande,7724153,3,January,2019
8,9,ZEZE (feat. Travis Scott & Offset),Kodak Black,7671153,3,January,2019
9,10,Mo Bamba,Sheck Wes,7407324,3,January,2019
10,11,Look Back at It,A Boogie Wit da Hoodie,7213638,3,January,2019
11,12,Dancing With A Stranger (with Normani),Sam Smith,7123194,3,January,2019
12,13,Leave Me Alone,Flipp Dinero,6450631,3,January,2019
13,14,Saturday Nights,Khalid,5901591,3,January,2019
14,15,a lot,21 Savage,5824988,3,January,2019
15,16,Wake Up in the Sky,Gucci Mane,5658478,3,January,2019
16,17,High Hopes,Panic! At The Disco,5657370,3,January,2019
17,18,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,5109932,3,January,2019
18,19,Lucid Dreams,Juice WRLD,5073633,3,January,2019
19,20,Better Now,Post Malone,5065632,3,January,2019
20,21,SAD!,XXXTENTACION,5055461,3,January,2019
21,22,Happier,Marshmello,4935604,3,January,2019
22,23,Money,Cardi B,4877306,3,January,2019
23,24,whoa (mind in awe),XXXTENTACION,4684242,3,January,2019
24,25,Eastside (with Halsey & Khalid),benny blanco,4567413,3,January,2019
25,26,Better,Khalid,4529391,3,January,2019
